Plot,collection_no.,Connon-swampition,Date,species,Dry.Mass
Q1,14,non-swamp,2/12/2019,Xanthophyllum flavescens,7.074127907
Q1,14,non-swamp,2/12/2019,Bhesa paniculata,12.1371345
Q1,14,non-swamp,2/12/2019,Gironniera nervosa,7.691625616
Q1,14,non-swamp,2/12/2019,Grewia laevigata,18.38738739
Q10,14,swamp,2/12/2019,Campnosperma squamatum,62.58967742
Q10,14,swamp,2/12/2019,Fissistigma latifolium var. ovoideum,3.893041096
Q10,14,swamp,2/12/2019,Gynotroches axillaris,4.677514793
Q10,14,swamp,2/12/2019,Aporosa frutescens,0.12
Q10,14,swamp,2/12/2019,Grewia laevigata,5.388953488
Q10,14,swamp,2/12/2019,Dalbergia pseudo-sissoo,3.635866667
Q10,14,swamp,2/12/2019,Derris amoena,1.002181818
Q10,14,swamp,2/12/2019,Myristica cinnamomea,0.8
Q10,14,swamp,2/12/2019,Elaeocarpus mastersii,2.640246914
Q10,14,swamp,2/12/2019,Unidentified species,0.82
Q10,14,swamp,2/12/2019,Alstonia pneumatophora,8.320212766
Q10,14,swamp,2/12/2019,Uncaria cordata,6.84147139
Q10,14,swamp,2/12/2019,Bauhinia semibifida,10.97380952
Q408,15,non-swamp,02/19/19,Leuconotis griffithii,7.673356401
Q408,15,non-swamp,02/19/19,Unidentified species,0.35
Q408,15,non-swamp,02/19/19,Gironniera nervosa,15.71174468
Q408,15,non-swamp,02/19/19,Lithocarpus ewyckii,22.63411765
Q408,15,non-swamp,02/19/19,Rhodamnia cinerea,11.19780822
Q408,15,non-swamp,02/19/19,Fissistigma latifolium var. ovoideum,6.179213974
Q408,15,non-swamp,02/19/19,Willughbeia coriacea,0.67
Q408,15,non-swamp,02/19/19,Unidentified species,11.70753488
Q408,15,non-swamp,02/19/19,Prunus polystachya,6.690504886
Q408,15,non-swamp,02/19/19,Derris amoena,2.768539326
Q408,15,non-swamp,02/19/19,Aporosa frutescens,1.514651163
Q408,15,non-swamp,02/19/19,Timonius wallichianus,1.524948454
Q213,15,non-swamp,02/19/19,Timonius wallichianus,1.372016129
Q213,15,non-swamp,02/19/19,Prunus polystachya,13.65253361
Q213,15,non-swamp,02/19/19,Iodes ovalis,4.977454545
Q213,15,non-swamp,02/19/19,Calophyllum tetrapterum var. tetrapterum,8.112820513
Q213,15,non-swamp,02/19/19,Archidendron clypearia,14.33846154
Q213,15,non-swamp,02/19/19,Gironniera nervosa,4.251428571
Q213,15,non-swamp,02/19/19,Unidentified species,2.2
Q213,15,non-swamp,02/19/19,Unidentified species,2.833055556
Q213,15,non-swamp,02/19/19,Aporosa frutescens,1.973168317
Q213,15,non-swamp,02/19/19,Rhodamnia cinerea,14.22198347
Q213,15,non-swamp,02/19/19,Smilax setosa,9.499465021
Q213,15,non-swamp,02/19/19,Dysoxylum cauliflorum,10.68136
Q405,15,non-swamp,02/19/19,Lindera lucida,21.85930693
Q405,15,non-swamp,02/19/19,Prunus polystachya,16.76144724
Q405,15,non-swamp,02/19/19,Archidendron clypearia,1.328
Q405,15,non-swamp,02/19/19,Pternandra echinata,1.647
Q405,15,non-swamp,02/19/19,Litsea firma,1.1
Q405,15,non-swamp,02/19/19,Elaeocarpus stipularis,7.285090909
Q405,15,non-swamp,02/19/19,Gironniera nervosa,0.4
Q405,15,non-swamp,02/19/19,Bauhinia semibifida,43.63851064
Q405,15,non-swamp,02/19/19,Timonius wallichianus,0.61
Q405,15,non-swamp,02/19/19,Unidentified species,3.835810811
Q405,15,non-swamp,02/19/19,Bhesa paniculata,11.31470468
Q405,15,non-swamp,02/19/19,Uncaria cordata,7.416
Q405,15,non-swamp,02/19/19,Rhodamnia cinerea,1.6368
Q405,15,non-swamp,02/19/19,Grewia laevigata,0.970588235
Q9,15,swamp,02/19/19,Unidentified species,0.35
Q9,15,swamp,02/19/19,Pometia pinnata,0.41
Q9,15,swamp,02/19/19,Bauhinia semibifida,0.554741379
Q9,15,swamp,02/19/19,Campnosperma squamatum,11.60127607
Q9,15,swamp,02/19/19,Artocarpus kemando,0.98
Q9,15,swamp,02/19/19,Unidentified species,1.844869565
Q9,15,swamp,02/19/19,Dalbergia pseudo-sissoo,9.878980892
Q9,15,swamp,02/19/19,Shorea sp.,2.316568047
Q9,15,swamp,02/19/19,Lophopetalum multinervium,19.36508772
Q9,15,swamp,02/19/19,Gluta wallichii,8.220988372
Q6,16,swamp,02/19/19,Unidentified species,79.05924198
Q6,16,swamp,02/19/19,Bauhinia semibifida,0.49
Q6,16,swamp,02/19/19,Diospyros maingayi,11.94921671
Q6,16,swamp,02/19/19,Artocarpus kemando,20.00985
Q6,16,swamp,02/19/19,Unidentified species,2.948993289
Q6,16,swamp,02/19/19,Pometia pinnata,2.878230088
Q6,16,swamp,02/19/19,Willughbeia coriacea,0.6
Q6,16,swamp,02/19/19,Campnosperma squamatum,20.7
Q6,16,swamp,02/19/19,Madhuca sp.,26.24737752
Q6,16,swamp,02/19/19,Unidentified species,4.433333333
Q107,16,non-swamp,02/19/19,Buchanania sessifolia,4.79808
Q107,16,non-swamp,02/19/19,Fissistigma latifolium var. ovoideum,4.540645161
Q107,16,non-swamp,02/19/19,Aporosa prainiana,9.687669617
Q107,16,non-swamp,02/19/19,Adenanthera malayana,12.6
Q107,16,non-swamp,02/19/19,Willughbeia coriacea,2.658075601
Q107,16,non-swamp,02/19/19,Bauhinia semibifida,0.08
Q107,16,non-swamp,02/19/19,Unidentified species,4.606353591
Q107,16,non-swamp,02/19/19,Gironniera nervosa,7.078627968
Q107,16,non-swamp,02/19/19,Unidentified species,10.41840426
Q107,16,non-swamp,02/19/19,Unidentified species,19.9163786
Q107,16,non-swamp,02/19/19,Iodes ovalis,0.723088235
Q107,16,non-swamp,02/19/19,Nothaphoebe umbelliflora,15.63584337
Q107,16,non-swamp,02/19/19,Unidentified species,13.66714286
Q107,16,non-swamp,02/19/19,Grewia laevigata,4.314328358
Q107,16,non-swamp,02/19/19,Strychnos sp.,4.479190751
Q1,15,non-swamp,02/26/19,Grewia laevigata,19.2215625
Q1,15,non-swamp,02/26/19,Pternandra echinata,1.468448276
Q1,15,non-swamp,02/26/19,Bhesa paniculata,15.53163636
Q1,15,non-swamp,02/26/19,Gironniera nervosa,10.65353591
Q1,15,non-swamp,02/26/19,Unidentified species,6.95373913
Q1,15,non-swamp,02/26/19,Bauhinia semibifida,1.769361702
Q1,15,non-swamp,02/26/19,Iodes velutina,3.490666667
Q1,15,non-swamp,02/26/19,Timonius wallichianus,3.536842105
Q1,15,non-swamp,02/26/19,Canarium pilosum,0.85
Q1,15,non-swamp,02/26/19,Unidentified species,5.617721519
Q1,15,non-swamp,02/26/19,Leuconotis griffithii,6.339520295
Q1,15,non-swamp,02/26/19,Aporosa frutescens,3.147931034
Q1,15,non-swamp,02/26/19,Xanthophyllum flavescens,9.857142857
Q1,15,non-swamp,02/26/19,Prunus polystachya,2.84
Q3,15,swamp,02/26/19,Lophopetalum multinervium,17.02676364
Q3,15,swamp,02/26/19,Madhuca sp.,15.29707792
Q3,15,swamp,02/26/19,Dalbergia pseudo-sissoo,0.79
Q3,15,swamp,02/26/19,Unidentified species,5.416727273
Q3,15,swamp,02/26/19,Xanthophyllum flavescens,0.2
Q3,15,swamp,02/26/19,Unidentified species,0.18
Q3,15,swamp,02/26/19,Aporosa frutescens,0.42
Q3,15,swamp,02/26/19,Unidentified species,5.341685393
Q3,15,swamp,02/26/19,Uncaria cordata,0.49
Q3,15,swamp,02/26/19,Unidentified species,2.17
Q3,15,swamp,02/26/19,Unidentified species,15.00970968
Q3,15,swamp,02/26/19,Sterculia cordata,2.24
Q3,15,swamp,02/26/19,Unidentified species,11.8770229
Q3,15,swamp,02/26/19,Unidentified species,5.785915493
Q3,15,swamp,02/26/19,Pometia pinnata,2.46
Q3,15,swamp,02/26/19,Myristica cinnamomea,6.026
Q3,15,swamp,02/26/19,Maasia glauca,3.863111111
Q10,15,swamp,02/26/19,Campnosperma squamatum,57.56437333
Q10,15,swamp,02/26/19,Bauhinia semibifida,14.18333333
Q10,15,swamp,02/26/19,Dalbergia pseudo-sissoo,6.881777778
Q10,15,swamp,02/26/19,Fissistigma latifolium var. ovoideum,11.60820896
Q10,15,swamp,02/26/19,Unidentified species,1.21
Q10,15,swamp,02/26/19,Uncaria cordata,2.42209205
Q10,15,swamp,02/26/19,Myristica cinnamomea,1.780258621
Q10,15,swamp,02/26/19,Elaeocarpus mastersii,4.7759375
Q10,15,swamp,02/26/19,Xanthophyllum flavescens,0.23
Q10,15,swamp,02/26/19,Aporosa frutescens,0.18
Q10,15,swamp,02/26/19,Grewia laevigata,5.884205607
Q10,15,swamp,02/26/19,Alstonia pneumatophora,9.664285714
Q4,16,swamp,02/26/19,Madhuca sp.,11.07526882
Q4,16,swamp,02/26/19,Unidentified species,8.303606557
Q4,16,swamp,02/26/19,Xanthophyllum flavescens,0.67
Q4,16,swamp,02/26/19,Aporosa falcifera,0.89
Q4,16,swamp,02/26/19,Unidentified species,0.62
Q4,16,swamp,02/26/19,Unidentified species,1.54
Q4,16,swamp,02/26/19,Dalbergia pseudo-sissoo,5.581956522
Q4,16,swamp,02/26/19,Bauhinia semibifida,0.55
Q4,16,swamp,02/26/19,Myristica cinnamomea,4.0885
Q4,16,swamp,02/26/19,Vatica pauciflora ,0.8
Q4,16,swamp,02/26/19,Lophopetalum multinervium,1.88
Q4,16,swamp,02/26/19,Unidentified species,5.580854701
Q408,16,non-swamp,3/4/2019,Lithocarpus ewyckii,22.31596154
Q408,16,non-swamp,3/4/2019,Gironniera nervosa,12.49746094
Q408,16,non-swamp,3/4/2019,Prunus polystachya,70.27561377
Q408,16,non-swamp,3/4/2019,Campnosperma squamatum,0.5
Q408,16,non-swamp,3/4/2019,Unidentified species,0.578636364
Q408,16,non-swamp,3/4/2019,Unidentified species,1.507058824
Q408,16,non-swamp,3/4/2019,Unidentified species,13.40099502
Q408,16,non-swamp,3/4/2019,Pternandra echinata,0.13
Q408,16,non-swamp,3/4/2019,Rhodamnia cinerea,6.809478261
Q408,16,non-swamp,3/4/2019,Fissistigma latifolium var. ovoideum,2.53208589
Q408,16,non-swamp,3/4/2019,Timonius wallichianus,1.231616162
Q408,16,non-swamp,3/4/2019,Derris amoena,2.645454545
Q408,16,non-swamp,3/4/2019,Unidentified species,15.27069767
Q408,16,non-swamp,3/4/2019,Leuconotis griffithii,18.66024291
Q213,16,non-swamp,3/4/2019,Smilax setosa,5.605116279
Q213,16,non-swamp,3/4/2019,Gironniera nervosa,3.414855072
Q213,16,non-swamp,3/4/2019,Iodes ovalis,4.166764706
Q213,16,non-swamp,3/4/2019,Rhodamnia cinerea,6.091975309
Q213,16,non-swamp,3/4/2019,Archidendron clypearia,13.84448276
Q213,16,non-swamp,3/4/2019,Unidentified species,0.74
Q213,16,non-swamp,3/4/2019,Prunus polystachya,14.0378125
Q213,16,non-swamp,3/4/2019,Dysoxylum cauliflorum,6.885517241
Q213,16,non-swamp,3/4/2019,Aporosa frutescens,1.314
Q213,16,non-swamp,3/4/2019,Timonius wallichianus,0.867096774
Q213,16,non-swamp,3/4/2019,Pentace triptera,1.95
Q213,16,non-swamp,3/4/2019,Calophyllum tetrapterum var. tetrapterum,6.674875
Q6,17,swamp,3/4/2019,Madhuca sp.,11.52642066
Q6,17,swamp,3/4/2019,Diospyros maingayi,15.44136691
Q6,17,swamp,3/4/2019,Campnosperma squamatum,20.92347518
Q6,17,swamp,3/4/2019,Unidentified species,18.12573333
Q6,17,swamp,3/4/2019,Artocarpus kemando,12.91129412
Q6,17,swamp,3/4/2019,Willughbeia coriacea,0.3
Q6,17,swamp,3/4/2019,Dalbergia pseudo-sissoo,0.47
Q6,17,swamp,3/4/2019,Unidentified species,6.732522936
Q6,17,swamp,3/4/2019,Unidentified species,0.84
Q6,17,swamp,3/4/2019,Lophopetalum multinervium,2.92
Q6,17,swamp,3/4/2019,Bauhinia semibifida,0.58
Q6,17,swamp,3/4/2019,Pometia pinnata,2.920393701
Q107,17,non-swamp,3/4/2019,Aporosa prainiana,13.12099379
Q107,17,non-swamp,3/4/2019,Gironniera nervosa,7.781481481
Q107,17,non-swamp,3/4/2019,Buchanania sessifolia,6.497886179
Q107,17,non-swamp,3/4/2019,Strychnos sp.,6.031190476
Q107,17,non-swamp,3/4/2019,Fissistigma latifolium var. ovoideum,5.535511811
Q107,17,non-swamp,3/4/2019,Grewia laevigata,4.854356436
Q107,17,non-swamp,3/4/2019,Unidentified species,8.436082474
Q107,17,non-swamp,3/4/2019,Unidentified species,12.41951807
Q107,17,non-swamp,3/4/2019,Xanthophyllum flavescens,0.48
Q107,17,non-swamp,3/4/2019,Bauhinia semibifida,0.458181818
Q107,17,non-swamp,3/4/2019,Unidentified species,0.8
Q107,17,non-swamp,3/4/2019,Adenanthera malayana,10.28125
Q107,17,non-swamp,3/4/2019,Iodes ovalis,0.684
Q107,17,non-swamp,3/4/2019,Nothaphoebe umbelliflora,8.475673077
Q107,17,non-swamp,3/4/2019,Unidentified species,4.9588
Q107,17,non-swamp,3/4/2019,Willughbeia coriacea,1.53
Q9,16,swamp,3/4/2019,Campnosperma squamatum,22.25895782
Q9,16,swamp,3/4/2019,Lophopetalum multinervium,20.64385797
Q9,16,swamp,3/4/2019,Shorea sp.,9.384330144
Q9,16,swamp,3/4/2019,Dalbergia pseudo-sissoo,14.3234
Q9,16,swamp,3/4/2019,Artocarpus kemando,1.04
Q9,16,swamp,3/4/2019,Gluta wallichii,2.52
Q9,16,swamp,3/4/2019,Unidentified species,5.931267606
Q9,16,swamp,3/4/2019,Pometia pinnata,0.842837838
Q9,16,swamp,3/4/2019,Bauhinia semibifida,0.84
Q9,16,swamp,3/4/2019,Unidentified species,1.611213873
Q9,16,swamp,3/4/2019,Unidentified species,1.04
Q1,16,non-swamp,3/12/2019,Gironniera nervosa,8.257315789
Q1,16,non-swamp,3/12/2019,Bhesa paniculata,8.828358209
Q1,16,non-swamp,3/12/2019,Prunus polystachya,13.36183384
Q1,16,non-swamp,3/12/2019,Grewia laevigata,22.76470588
Q1,16,non-swamp,3/12/2019,Timonius wallichianus,4.953982301
Q1,16,non-swamp,3/12/2019,Leuconotis griffithii,6.567460815
Q1,16,non-swamp,3/12/2019,Unidentified species,5.02875
Q1,16,non-swamp,3/12/2019,Aporosa frutescens,2.279344262
Q1,16,non-swamp,3/12/2019,Iodes velutina,4.337253521
Q1,16,non-swamp,3/12/2019,Xanthophyllum flavescens,15.3554007
Q1,16,non-swamp,3/12/2019,Agelaea borneensis,2.825864662
Q1,16,non-swamp,3/12/2019,Bauhinia semibifida,0.55
Q1,16,non-swamp,3/12/2019,Canarium pilosum,5.68
Q1,16,non-swamp,3/12/2019,Pternandra echinata,4.124166667
Q1,16,non-swamp,3/12/2019,Archidendron clypearia,0.02
Q1,16,non-swamp,3/12/2019,Unidentified species,7.960552995
Q3,16,swamp,3/12/2019,Madhuca sp.,8.277027027
Q3,16,swamp,3/12/2019,Maasia glauca,2.480338983
Q3,16,swamp,3/12/2019,Pometia pinnata,0.09
Q3,16,swamp,3/12/2019,Unidentified species,1.44
Q3,16,swamp,3/12/2019,Unidentified species,2.614615385
Q3,16,swamp,3/12/2019,Unidentified species,6.656262626
Q3,16,swamp,3/12/2019,Unidentified species,4.020348837
Q3,16,swamp,3/12/2019,Lophopetalum multinervium,4.69
Q3,16,swamp,3/12/2019,Xanthophyllum flavescens,6.498516949
Q3,16,swamp,3/12/2019,Myristica cinnamomea,6.652556391
Q3,16,swamp,3/12/2019,Unidentified species,5.489426752
Q3,16,swamp,3/12/2019,Dalbergia pseudo-sissoo,1.03452381
Q4,17,swamp,3/12/2019,Unidentified species,11.67973064
Q4,17,swamp,3/12/2019,Unidentified species,10.09263158
Q4,17,swamp,3/12/2019,Lophopetalum multinervium,8.084819277
Q4,17,swamp,3/12/2019,Madhuca sp.,6.042763158
Q4,17,swamp,3/12/2019,Unidentified species,0.43
Q4,17,swamp,3/12/2019,Dalbergia pseudo-sissoo,3.725555556
Q4,17,swamp,3/12/2019,Unidentified species,3.717
Q4,17,swamp,3/12/2019,Myristica cinnamomea,3.105849057
Q4,17,swamp,3/12/2019,Xanthophyllum flavescens,2.339008264
Q4,17,swamp,3/12/2019,Aporosa falcifera,1.78
Q4,17,swamp,3/12/2019,Bauhinia semibifida,0.19
Q4,17,swamp,3/12/2019,Pometia pinnata,0.14
Q4,17,swamp,3/12/2019,Unidentified species,0.24
Q4,17,swamp,3/12/2019,Unidentified species,1.63
Q4,17,swamp,3/12/2019,Vatica pauciflora ,0.34
Q4,17,swamp,3/12/2019,Gluta wallichii,0.71
Q4,17,swamp,3/12/2019,Unidentified species,3.260510638
Q10,16,swamp,3/12/2019,Campnosperma squamatum,58.47788491
Q10,16,swamp,3/12/2019,Bhesa paniculata,5.42
Q10,16,swamp,3/12/2019,Fissistigma latifolium var. ovoideum,9.38941452
Q10,16,swamp,3/12/2019,Alstonia pneumatophora,10.14801762
Q10,16,swamp,3/12/2019,Bauhinia semibifida,21.33338028
Q10,16,swamp,3/12/2019,Myristica cinnamomea,2.560551724
Q10,16,swamp,3/12/2019,Grewia laevigata,4.031162791
Q10,16,swamp,3/12/2019,Madhuca sp.,1.39
Q10,16,swamp,3/12/2019,Aporosa frutescens,0.08
Q10,16,swamp,3/12/2019,Dalbergia pseudo-sissoo,7.088108108
Q10,16,swamp,3/12/2019,Uncaria cordata,1.17
Q10,16,swamp,3/12/2019,Xanthophyllum flavescens,2.866806283
Q10,16,swamp,3/12/2019,Pternandra echinata,0.13
Q10,16,swamp,3/12/2019,Elaeocarpus mastersii,2.479230769
Q10,16,swamp,3/12/2019,Gynotroches axillaris,1.489354839
Q405,16,non-swamp,3/12/2019,Prunus polystachya,30.07466288
Q405,16,non-swamp,3/12/2019,Bhesa paniculata,6.040216216
Q405,16,non-swamp,3/12/2019,Gironniera nervosa,0.83
Q405,16,non-swamp,3/12/2019,Bauhinia semibifida,48.16714286
Q405,16,non-swamp,3/12/2019,Uncaria cordata,5.3133
Q405,16,non-swamp,3/12/2019,Rhodamnia cinerea,1.008333333
Q405,16,non-swamp,3/12/2019,Archidendron clypearia,2.676388889
Q405,16,non-swamp,3/12/2019,Grewia laevigata,0.680769231
Q405,16,non-swamp,3/12/2019,Xanthophyllum flavescens,0.16
Q405,16,non-swamp,3/12/2019,Litsea firma,0.731710526
Q405,16,non-swamp,3/12/2019,Elaeocarpus stipularis,5.249225352
Q405,16,non-swamp,3/12/2019,Pternandra echinata,0.705283019
Q405,16,non-swamp,3/12/2019,Lindera lucida,6.037842324
Q405,16,non-swamp,3/12/2019,Unidentified species,2.083301887
Q405,16,non-swamp,3/12/2019,Timonius wallichianus,1.764333333
Q408,17,non-swamp,03/19/19,Prunus polystachya,109.403518
Q408,17,non-swamp,03/19/19,Gironniera nervosa,11.94878661
Q408,17,non-swamp,03/19/19,Lithocarpus ewyckii,26.77330827
Q408,17,non-swamp,03/19/19,Unidentified species,8.472981073
Q408,17,non-swamp,03/19/19,Fissistigma latifolium var. ovoideum,4.867396226
Q408,17,non-swamp,03/19/19,Unidentified species,5.279047619
Q408,17,non-swamp,03/19/19,Timonius wallichianus,2.197352941
Q408,17,non-swamp,03/19/19,Rhodamnia cinerea,6.350232558
Q408,17,non-swamp,03/19/19,Aporosa frutescens,1.0625
Q408,17,non-swamp,03/19/19,Leuconotis griffithii,8.472264706
Q408,17,non-swamp,03/19/19,Derris amoena,2.2365
Q408,17,non-swamp,03/19/19,Pentace triptera,1.32453125
Q213,17,non-swamp,03/19/19,Prunus polystachya,52.61820346
Q213,17,non-swamp,03/19/19,Smilax setosa,10.4275
Q213,17,non-swamp,03/19/19,Calophyllum tetrapterum var. tetrapterum,5.546938776
Q213,17,non-swamp,03/19/19,Timonius wallichianus,4.361008403
Q213,17,non-swamp,03/19/19,Aporosa frutescens,2.233333333
Q213,17,non-swamp,03/19/19,Dysoxylum cauliflorum,10.58685714
Q213,17,non-swamp,03/19/19,Gironniera nervosa,6.073210526
Q213,17,non-swamp,03/19/19,Archidendron clypearia,23.06769231
Q213,17,non-swamp,03/19/19,Litsea firma,0.23
Q213,17,non-swamp,03/19/19,Pentace triptera,2.18
Q213,17,non-swamp,03/19/19,Unidentified species,0.37
Q213,17,non-swamp,03/19/19,Rhodamnia cinerea,6.45030303
Q213,17,non-swamp,03/19/19,Agelaea borneensis,2.391071429
Q213,17,non-swamp,03/19/19,Iodes ovalis,2.806756757
Q6,18,swamp,03/19/19,Artocarpus kemando,27.39960452
Q6,18,swamp,03/19/19,Madhuca sp.,13.21402516
Q6,18,swamp,03/19/19,Campnosperma squamatum,21.21065502
Q6,18,swamp,03/19/19,Diospyros maingayi,20.63741379
Q6,18,swamp,03/19/19,Unidentified species,3.108262548
Q6,18,swamp,03/19/19,Unidentified species,8.063068783
Q6,18,swamp,03/19/19,Sterculia cordata,1.3
Q6,18,swamp,03/19/19,Dalbergia pseudo-sissoo,0.12
Q6,18,swamp,03/19/19,Willughbeia coriacea,0.37
Q6,18,swamp,03/19/19,Pometia pinnata,16.184
Q6,18,swamp,03/19/19,Unidentified species,1.23
Q6,18,swamp,03/19/19,Bauhinia semibifida,0.348333333
Q6,18,swamp,03/19/19,Lophopetalum multinervium,0.76
Q6,18,swamp,03/19/19,Unidentified species,0.61
Q107,18,non-swamp,03/19/19,Unidentified species,10.23550725
Q107,18,non-swamp,03/19/19,Adenanthera malayana,11.308
Q107,18,non-swamp,03/19/19,Fissistigma latifolium var. ovoideum,5.578246154
Q107,18,non-swamp,03/19/19,Aporosa prainiana,3.973626374
Q107,18,non-swamp,03/19/19,Buchanania sessifolia,3.036915888
Q107,18,non-swamp,03/19/19,Willughbeia coriacea,2.121615721
Q107,18,non-swamp,03/19/19,Bauhinia semibifida,0.4440625
Q107,18,non-swamp,03/19/19,Gironniera nervosa,5.98125
Q107,18,non-swamp,03/19/19,Unidentified species,0.74
Q107,18,non-swamp,03/19/19,Nothaphoebe umbelliflora,5.866666667
Q107,18,non-swamp,03/19/19,Iodes ovalis,0.21
Q107,18,non-swamp,03/19/19,Unidentified species,5.584867725
Q107,18,non-swamp,03/19/19,Unidentified species,15.76307692
Q107,18,non-swamp,03/19/19,Unidentified species,1.801428571
Q107,18,non-swamp,03/19/19,Grewia laevigata,4.993265306
Q107,18,non-swamp,03/19/19,Strychnos sp.,8.658227848
Q9,17,swamp,03/19/19,Campnosperma squamatum,16.71869328
Q9,17,swamp,03/19/19,Dalbergia pseudo-sissoo,26.24719101
Q9,17,swamp,03/19/19,Lophopetalum multinervium,21.89606227
Q9,17,swamp,03/19/19,Bauhinia semibifida,0.21
Q9,17,swamp,03/19/19,Unidentified species,0.69
Q9,17,swamp,03/19/19,Madhuca sp.,0.55
Q9,17,swamp,03/19/19,Unidentified species,14.87866295
Q9,17,swamp,03/19/19,Gluta wallichii,5.961111111
Q9,17,swamp,03/19/19,Unidentified species,2.841428571
Q9,17,swamp,03/19/19,Unidentified species,17.5923913
Q9,17,swamp,03/19/19,Shorea sp.,17.25525862
Q9,17,swamp,03/19/19,Artocarpus kemando,2.506571429
Q4,18,swamp,03/25/19,Madhuca sp.,8.889088983
Q4,18,swamp,03/25/19,Unidentified species,14.65808314
Q4,18,swamp,03/25/19,Xanthophyllum flavescens,2.804654545
Q4,18,swamp,03/25/19,Unidentified species,2.04
Q4,18,swamp,03/25/19,Lophopetalum multinervium,2.42
Q4,18,swamp,03/25/19,Unidentified species,2.32
Q4,18,swamp,03/25/19,Myristica cinnamomea,3.554545455
Q4,18,swamp,03/25/19,Unidentified species,0.79
Q4,18,swamp,03/25/19,Unidentified species,2.128120301
Q4,18,swamp,03/25/19,Aporosa falcifera,1.898742857
Q4,18,swamp,03/25/19,Dalbergia pseudo-sissoo,6.254545455
Q4,18,swamp,03/25/19,Unidentified species,10.86835681
Q4,18,swamp,03/25/19,Unidentified species,1.29
Q4,18,swamp,03/25/19,Bauhinia semibifida,0.58
Q4,18,swamp,03/25/19,Vatica pauciflora ,2.06
Q405,17,non-swamp,03/25/19,Prunus polystachya,19.92422203
Q405,17,non-swamp,03/25/19,Rhodamnia cinerea,0.28
Q405,17,non-swamp,03/25/19,Bhesa paniculata,10.80799419
Q405,17,non-swamp,03/25/19,Xanthophyllum flavescens,0.34
Q405,17,non-swamp,03/25/19,Bauhinia semibifida,33.5577707
Q405,17,non-swamp,03/25/19,Archidendron clypearia,2.150243902
Q405,17,non-swamp,03/25/19,Gironniera nervosa,0.4
Q405,17,non-swamp,03/25/19,Agelaea borneensis,0.47
Q405,17,non-swamp,03/25/19,Litsea firma,0.28
Q405,17,non-swamp,03/25/19,Pternandra echinata,0.715319149
Q405,17,non-swamp,03/25/19,Timonius wallichianus,1.747284768
Q405,17,non-swamp,03/25/19,Lindera lucida,5.782857143
Q405,17,non-swamp,03/25/19,Grewia laevigata,1.017959184
Q405,17,non-swamp,03/25/19,Elaeocarpus stipularis,2.706122449
Q405,17,non-swamp,03/25/19,Uncaria cordata,6.985123558
Q405,17,non-swamp,03/25/19,Unidentified species,3.454285714
Q3,17,swamp,03/25/19,Madhuca sp.,4.954353562
Q3,17,swamp,03/25/19,Unidentified species,1.989
Q3,17,swamp,03/25/19,Unidentified species,0.4
Q3,17,swamp,03/25/19,Unidentified species,2.127870968
Q3,17,swamp,03/25/19,Unidentified species,3.414615385
Q3,17,swamp,03/25/19,Maasia glauca,4.421198157
Q3,17,swamp,03/25/19,Lophopetalum multinervium,3.9
Q3,17,swamp,03/25/19,Dalbergia pseudo-sissoo,2.091497006
Q3,17,swamp,03/25/19,Unidentified species,1.12
Q3,17,swamp,03/25/19,Unidentified species,4.011312217
Q3,17,swamp,03/25/19,Xanthophyllum flavescens,10.03919811
Q3,17,swamp,03/25/19,Unidentified species,4.114092141
Q3,17,swamp,03/25/19,Myristica cinnamomea,3.910136986
Q3,17,swamp,03/25/19,Sterculia cordata,2.08
Q3,17,swamp,03/25/19,Unidentified species,6.5365
Q1,17,non-swamp,03/25/19,Gironniera nervosa,6.383207547
Q1,17,non-swamp,03/25/19,Hevea brasiliensis,8.455955056
Q1,17,non-swamp,03/25/19,Aporosa frutescens,3.816
Q1,17,non-swamp,03/25/19,Bhesa paniculata,8.750907029
Q1,17,non-swamp,03/25/19,Grewia laevigata,12.10077348
Q1,17,non-swamp,03/25/19,Xanthophyllum flavescens,17.22015873
Q1,17,non-swamp,03/25/19,Pternandra echinata,1.838873239
Q1,17,non-swamp,03/25/19,Leuconotis griffithii,2.68
Q1,17,non-swamp,03/25/19,Timonius wallichianus,1.55875
Q1,17,non-swamp,03/25/19,Bauhinia semibifida,3.726666667
Q1,17,non-swamp,03/25/19,Prunus polystachya,16.85217391
Q1,17,non-swamp,03/25/19,Agelaea borneensis,2.465159236
Q1,17,non-swamp,03/25/19,Unidentified species,6.231153846
Q1,17,non-swamp,03/25/19,Canarium pilosum,5.131503268
Q1,17,non-swamp,03/25/19,Iodes velutina,2.887346939
Q10,17,swamp,03/25/19,Bhesa paniculata,2.8
Q10,17,swamp,03/25/19,Campnosperma squamatum,44.53248521
Q10,17,swamp,03/25/19,Bauhinia semibifida,12.26520548
Q10,17,swamp,03/25/19,Madhuca sp.,0.26
Q10,17,swamp,03/25/19,Elaeocarpus mastersii,5.4944
Q10,17,swamp,03/25/19,Unidentified species,0.25
Q10,17,swamp,03/25/19,Prunus polystachya,0.82
Q10,17,swamp,03/25/19,Uncaria cordata,1.75
Q10,17,swamp,03/25/19,Timonius wallichianus,0.95
Q10,17,swamp,03/25/19,Alstonia pneumatophora,8.033824885
Q10,17,swamp,03/25/19,Grewia laevigata,3.63125
Q10,17,swamp,03/25/19,Dalbergia pseudo-sissoo,7.990888889
